,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
2666,Y,Gd,102.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,6,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1326,0,100,0,0,0,0,1326.0,0.0,0.0,11660,1Story,7,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,New,1Fam,1326.0,None,0,Gilbert,RL,0
2667,Y,Gd,96.0,2004,2005,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,236.0,1,60,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,4,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2373,0,120,0,46,0,1321,1052.0,0.0,0.0,11631,2Story,6,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,BuiltIn,New,1Fam,1052.0,None,0,Gilbert,RL,0
2668,Y,Gd,75.0,2006,2006,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1492,0,100,0,32,0,754,738.0,0.0,0.0,9073,2Story,10,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,New,1Fam,738.0,None,0,Gilbert,RL,0
2669,Y,Gd,43.0,2006,2006,PConc,0,0.0,2,1.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,14.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1364,0,100,0,16,0,0,767.0,453.0,0.0,3087,1Story,11,2006,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,TwnhsE,1220.0,None,0,Blmngtn,RL,0
2670,Y,Gd,43.0,2002,2002,PConc,0,0.0,2,1.0,TA,Gd,TA,5,Gd,7,Ex,None,None,40.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1511,0,130,0,30,0,0,330.0,1038.0,0.0,2938,1Story,5,2006,VinylSd,Av,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1368.0,None,0,Blmngtn,RL,0
2671,Y,Gd,43.0,2004,2004,PConc,0,0.0,2,1.0,TA,Gd,TA,5,Gd,7,Ex,None,None,18.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1548,0,143,0,20,0,0,306.0,1059.0,0.0,3072,1Story,9,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1365.0,None,0,Blmngtn,RM,0
2672,Y,Gd,43.0,2005,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,14.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1142,0,90,0,0,0,0,1126.0,16.0,0.0,3010,1Story,6,2006,VinylSd,Gd,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,TwnhsE,1142.0,None,0,Blmngtn,RL,0
2673,Y,Gd,59.0,2004,2005,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1598,0,100,0,48,0,750,848.0,0.0,0.0,9171,2Story,7,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,848.0,None,0,Gilbert,RL,0
2674,Y,Gd,64.0,2000,2000,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Ex,None,None,0.0,1,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1889,0,0,0,0,0,881,250.0,732.0,0.0,8658,2Story,4,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,982.0,None,0,Gilbert,RL,0
2675,Y,Gd,64.0,2006,2006,PConc,1,0.0,3,0.0,None,Gd,TA,5,Gd,7,Gd,None,None,0.0,0,60,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,4,Gable,Typ,Lvl,FR3,CompShg,None,Pave,Y,Gtl,0,2322,0,400,0,45,0,1240,1035.0,0.0,0.0,12104,2Story,8,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,1035.0,None,0,Gilbert,RL,0
2676,Y,Gd,84.0,1998,1998,PConc,1,0.0,2,1.0,Ex,Gd,TA,5,Gd,8,Ex,None,None,242.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1976,0,210,0,31,0,897,253.0,791.0,0.0,9660,2Story,2,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1044.0,None,0,NoRidge,RL,0
2677,Y,Gd,83.0,2000,2000,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,8,Ex,None,None,322.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2234,0,0,0,50,0,1029,655.0,505.0,0.0,9545,2Story,6,2006,VinylSd,Mn,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,BuiltIn,WD,1Fam,1160.0,None,0,NoRidge,RL,0
2678,Y,Ex,89.0,2000,2000,PConc,1,0.0,2,1.0,TA,Ex,TA,5,Gd,9,Ex,None,None,877.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2855,0,247,0,55,0,1315,358.0,1182.0,0.0,9233,2Story,3,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1540.0,None,0,NoRidge,RL,0
2679,Y,Gd,83.0,1995,1995,PConc,1,0.0,2,0.0,Ex,Gd,TA,5,Gd,8,Ex,None,None,397.0,1,60,ALQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2726,0,307,0,169,168,1368,815.0,527.0,0.0,10019,2Story,6,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1342.0,None,0,NoRidge,RL,0
2680,Y,Ex,114.0,1993,1994,PConc,1,0.0,3,1.0,TA,Ex,TA,5,Gd,9,Ex,None,None,738.0,1,60,Rec,GLQ,3.0,1,Norm,Norm,TA,Gd,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,3500,0,870,0,86,0,1567,48.0,292.0,1393.0,17242,2Story,5,2006,MetalSd,Gd,IR1,210,MetalSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1733.0,None,0,NoRidge,RL,0
2681,Y,Gd,89.0,1994,1995,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,8,Ex,None,None,501.0,1,60,GLQ,BLQ,3.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2494,0,200,0,95,0,1189,742.0,380.0,168.0,10236,2Story,6,2006,VinylSd,Gd,IR1,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1290.0,GdPrv,0,NoRidge,RL,0
2682,Y,Gd,89.0,1993,1993,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,8,Ex,None,None,420.0,1,60,LwQ,GLQ,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2799,0,432,0,136,0,1234,0.0,247.0,1039.0,12585,2Story,10,2006,HdBoard,No,IR1,0,ImStucc,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1286.0,None,0,NoRidge,RL,0
2683,Y,Gd,75.0,2005,2006,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,192.0,1,60,Unf,Unf,2.0,1,RRAn,Norm,TA,TA,Gd,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1964,0,200,0,70,0,848,1100.0,0.0,0.0,12447,2Story,1,2006,CemntBd,No,IR1,0,CmentBd,SBrkr,Fin,Stone,GasA,BuiltIn,New,1Fam,1100.0,None,0,Somerst,RL,0
2684,Y,Ex,49.0,2006,2006,PConc,1,0.0,2,1.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,0.0,1,20,GLQ,Unf,3.0,1,RRAn,Norm,TA,TA,Gd,Partial,2,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1670,0,0,0,240,200,0,108.0,1562.0,0.0,15218,1Story,9,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,1670.0,None,0,Somerst,RL,0
2685,Y,Gd,85.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,8,Ex,None,None,60.0,0,20,Unf,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1504,0,144,0,0,0,0,1504.0,0.0,0.0,10936,1Story,9,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,New,1Fam,1504.0,None,0,Somerst,RL,0
2686,Y,Gd,72.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,8,Ex,None,None,0.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1278,0,0,0,60,0,0,1254.0,24.0,0.0,8640,1Story,10,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,1278.0,None,0,Somerst,FV,0
2687,Y,Ex,100.0,2006,2006,PConc,1,0.0,3,1.0,Gd,Ex,TA,5,Gd,9,Ex,None,None,0.0,1,60,GLQ,Unf,3.0,1,Feedr,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2640,0,0,0,265,0,604,200.0,1836.0,0.0,13162,2Story,11,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,New,1Fam,2036.0,None,0,Somerst,FV,0
2688,Y,Gd,65.0,2005,2005,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,6,Ex,None,None,0.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1716,0,0,0,53,0,858,858.0,0.0,0.0,8125,2Story,2,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,858.0,None,0,Somerst,FV,0
2689,Y,TA,74.0,2005,2005,PConc,1,0.0,1,0.0,None,Gd,None,5,TA,6,Ex,None,None,0.0,0,20,GLQ,Unf,0.0,1,Norm,Norm,None,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1142,0,4,0,50,0,0,1118.0,24.0,0.0,7733,1Story,1,2006,VinylSd,Mn,IR1,0,VinylSd,SBrkr,None,None,GasA,None,WD,1Fam,1142.0,None,0,SawyerW,RL,0
2690,Y,Gd,91.0,2005,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,118.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1400,0,144,0,55,0,0,1400.0,0.0,0.0,11024,1Story,10,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,New,1Fam,1400.0,None,0,SawyerW,RL,0
2691,Y,Gd,63.0,2005,2006,PConc,1,0.0,1,0.0,None,Gd,None,5,TA,6,Ex,None,None,0.0,0,20,Unf,Unf,0.0,1,RRAe,Norm,None,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1131,0,0,0,39,0,0,1131.0,0.0,0.0,13072,1Story,3,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,None,None,GasA,None,New,1Fam,1131.0,None,0,SawyerW,RL,0
2692,Y,Gd,65.0,2005,2005,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,172.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1686,0,144,0,101,0,795,891.0,0.0,0.0,7800,2Story,4,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,891.0,None,0,SawyerW,RL,0
2693,Y,Gd,74.0,2005,2005,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,96.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1585,0,100,0,77,0,754,784.0,0.0,0.0,7632,2Story,3,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,784.0,None,0,SawyerW,RL,0
2694,Y,Gd,70.0,1997,1998,PConc,1,0.0,2,0.0,None,TA,TA,5,TA,6,Ex,None,None,0.0,0,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1837,0,150,0,165,0,896,941.0,0.0,0.0,8304,2Story,7,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,941.0,GdPrv,0,SawyerW,RL,0
2695,Y,Gd,70.0,1992,1993,PConc,1,0.0,2,1.0,None,Gd,TA,5,Gd,6,Ex,None,None,0.0,0,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Family,3,Gable,Typ,Lvl,Inside,CompShg,Othr,Pave,Y,Gtl,0,1731,0,307,0,85,0,887,78.0,758.0,0.0,9370,2Story,10,2006,HdBoard,No,IR2,224,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,836.0,None,3000,SawyerW,RL,0
2696,Y,Gd,50.0,1990,1991,PConc,0,0.0,2,1.0,None,Gd,TA,5,Gd,6,Gd,None,None,0.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1398,0,0,0,46,0,0,494.0,904.0,0.0,7175,1Story,7,2006,Plywood,No,Reg,0,Plywood,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,1398.0,MnPrv,0,SawyerW,RL,0
2697,Y,Gd,50.0,1991,1991,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,6,Gd,None,None,0.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1217,0,0,0,64,0,0,939.0,278.0,0.0,7175,1Story,6,2006,Plywood,No,Reg,0,Plywood,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,1217.0,None,0,SawyerW,RL,0
2698,Y,Gd,67.0,1994,1994,PConc,1,0.0,2,0.0,None,Gd,TA,5,TA,6,Ex,None,None,0.0,0,60,ALQ,Unf,2.0,1,RRAe,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1320,0,0,0,40,0,684,362.0,274.0,0.0,9019,2Story,7,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,636.0,None,0,SawyerW,RL,0
2699,Y,TA,70.0,1962,1962,CBlock,0,0.0,1,1.0,None,TA,TA,4,TA,5,Ex,None,None,51.0,0,20,LwQ,Unf,2.0,1,RRAe,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,988,0,0,0,0,0,0,952.0,36.0,0.0,9100,1Story,7,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,BrkFace,GasA,Detchd,WD,1Fam,988.0,None,0,Sawyer,RL,0
2700,Y,None,68.0,1977,1977,CBlock,0,0.0,2,0.0,None,TA,TA,6,TA,6,TA,None,None,0.0,0,90,None,None,2.0,2,RRAe,Norm,TA,Gd,None,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1654,0,0,0,0,0,368,0.0,0.0,0.0,8927,1.5Fin,8,2006,VinylSd,None,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,Duplex,0.0,None,0,Sawyer,RM,0
2701,Y,TA,72.0,1962,2002,CBlock,0,0.0,1,0.0,TA,TA,TA,6,TA,5,Gd,None,None,0.0,1,20,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1211,0,161,0,0,0,0,252.0,612.0,0.0,9240,1Story,3,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,864.0,MnPrv,0,Sawyer,RL,0
2702,Y,TA,72.0,1965,1965,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,20,Rec,Unf,1.0,1,RRNe,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,984,0,0,0,0,0,0,430.0,554.0,0.0,9308,1Story,7,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,984.0,MnPrv,0,Sawyer,RL,0
2703,Y,TA,65.0,1968,1968,CBlock,0,0.0,1,0.0,None,TA,TA,6,TA,5,TA,None,None,90.0,0,20,BLQ,Rec,1.0,1,RRAe,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,909,0,0,0,155,0,0,450.0,162.0,270.0,8450,1Story,11,2006,Plywood,No,Reg,0,Plywood,SBrkr,Unf,BrkFace,GasA,Attchd,COD,1Fam,882.0,MnPrv,0,Sawyer,RL,0
2704,Y,TA,72.0,1963,1963,PConc,0,0.0,1,1.0,None,TA,TA,6,TA,5,Gd,None,None,0.0,0,20,ALQ,Unf,2.0,1,RRAe,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,925,0,203,0,74,0,0,744.0,181.0,0.0,8638,1Story,10,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,925.0,None,0,Sawyer,RL,0
2705,Y,TA,72.0,1965,1965,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1024,0,0,0,0,0,0,312.0,712.0,0.0,13052,1Story,1,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1024.0,MnPrv,0,Sawyer,RL,0
2706,N,TA,72.0,1964,1964,CBlock,0,0.0,1,0.0,None,TA,None,6,TA,5,TA,None,None,0.0,0,20,ALQ,Unf,0.0,1,Norm,Norm,None,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,912,0,0,0,0,0,0,268.0,644.0,0.0,8020,1Story,4,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,None,None,GasA,None,WD,1Fam,912.0,GdWo,0,Sawyer,RL,0
2707,Y,TA,72.0,1967,1967,CBlock,0,0.0,1,0.0,Po,TA,TA,6,TA,5,TA,None,None,0.0,1,20,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,941,0,64,0,0,0,0,253.0,659.0,0.0,8789,1Story,6,2006,VinylSd,Mn,IR1,0,VinylSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,912.0,None,0,Sawyer,RL,0
2708,Y,Gd,100.0,1974,1974,CBlock,0,2.0,2,1.0,TA,Gd,TA,4,Gd,7,Gd,Gd,None,145.0,4,80,ALQ,BLQ,2.0,1,Norm,Norm,TA,Fa,TA,Normal,3,Gable,Mod,Low,Corner,CompShg,None,Pave,Y,Gtl,0,2646,0,641,800,100,0,495,228.0,1023.0,497.0,14330,SLvl,1,2006,WdShing,Gd,IR1,0,Wd Sdng,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1748.0,GdPrv,0,Veenker,RL,0
2709,Y,Ex,105.0,1992,1993,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,8,Ex,None,None,692.0,3,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,HLS,Inside,CompShg,None,Pave,Y,Mod,0,2826,0,177,0,208,186,1306,216.0,1118.0,0.0,11025,2Story,10,2006,HdBoard,Gd,Reg,0,ImStucc,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1334.0,None,0,NoRidge,RL,0
2710,Y,Gd,34.0,2004,2004,PConc,1,0.0,1,0.0,Gd,Gd,TA,5,Gd,7,Ex,None,Pave,0.0,1,120,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1143,0,0,0,191,0,0,1143.0,0.0,0.0,3628,1Story,5,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,1143.0,None,0,Somerst,FV,0
2711,Y,Gd,24.0,2005,2005,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,Pave,0.0,0,160,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,80,1223,0,0,0,166,0,623,600.0,0.0,0.0,2544,2Story,7,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,None,GasA,Detchd,WD,Twnhs,600.0,None,0,Somerst,FV,0
2712,Y,Gd,72.5,2000,2000,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,6,Ex,None,None,513.0,0,160,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1524,0,0,0,32,0,756,403.0,353.0,0.0,2998,2Story,6,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Detchd,WD,TwnhsE,756.0,None,0,Somerst,FV,0
2713,Y,Gd,72.5,2003,2003,PConc,1,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,160,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,1080,0,0,0,50,0,550,530.0,0.0,0.0,4447,2Story,7,2006,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,530.0,None,0,Somerst,FV,0
2714,Y,Gd,114.0,1997,1998,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,Pave,0.0,1,60,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1694,0,0,0,382,0,840,569.0,0.0,0.0,8314,2Story,11,2006,Wd Sdng,No,IR1,110,Wd Sdng,SBrkr,Unf,None,GasA,BuiltIn,WD,1Fam,569.0,GdPrv,0,Somerst,FV,0
2715,Y,Gd,60.0,2001,2002,PConc,0,0.0,2,0.0,TA,Gd,TA,5,Gd,8,Ex,None,Pave,0.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1568,0,0,0,266,0,0,1568.0,0.0,0.0,7180,1Story,9,2006,CemntBd,No,IR1,0,CmentBd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1568.0,None,0,Somerst,FV,0
2716,Y,Gd,79.0,1972,1972,CBlock,0,0.0,2,1.0,None,TA,TA,6,TA,5,Ex,None,None,144.0,0,190,GLQ,Unf,2.0,1,RRAn,Feedr,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1193,0,140,0,153,0,0,191.0,962.0,0.0,13110,1Story,7,2006,Plywood,No,IR1,0,Plywood,SBrkr,Fin,BrkFace,GasA,Attchd,WD,2fmCon,1153.0,MnPrv,0,NWAmes,RL,0
